elapsed_s,FRET_mA,FRET_V,DAMPER_mA,DAMPER_V,PICK_mA,PICK_V
75.413,0.00,10.04,22.50,0.00,-1.25,0.55
75.433,1.25,9.79,862.50,0.00,-1.25,0.55
75.453,3.75,10.06,540.00,0.00,0.00,0.55
75.473,1.25,9.90,877.50,0.00,-1.25,0.55
75.493,0.00,9.60,265.00,0.21,-1.25,0.56
75.513,25.00,10.03,775.00,0.00,0.00,0.55
75.533,1.25,9.61,857.50,0.00,-1.25,0.55
75.553,-155.00,10.03,500.00,1.67,-1.25,0.55
75.573,1.25,9.71,401.25,0.00,-1.25,0.55
75.592,0.00,11.60,680.00,1.16,1.25,0.55
75.612,1.25,9.82,607.50,0.00,0.00,0.55
75.633,0.00,11.01,695.00,0.00,0.00,0.55
75.653,-477.50,9.99,738.75,0.00,0.00,0.55
75.672,1.25,9.51,831.25,0.00,0.00,0.55
75.692,-1.25,11.57,700.00,0.00,-1.25,0.55
75.712,0.00,9.62,755.00,0.00,0.00,0.55
75.732,0.00,10.95,530.00,0.00,0.00,0.55
75.751,0.00,9.79,793.75,0.00,0.00,0.55
75.771,1.25,10.15,176.25,0.00,0.00,0.55
75.795,1.25,9.85,880.00,0.00,0.00,0.55
75.823,1.25,11.56,655.00,0.00,-1.25,0.55
75.846,1.25,9.73,632.50,0.00,0.00,0.55
75.866,1.25,11.66,682.50,0.00,-1.25,0.55
75.886,-1.25,9.91,727.50,0.00,-1.25,0.55
75.905,2.50,9.44,611.25,0.00,0.00,0.55
75.925,2.50,11.42,742.50,0.00,0.00,0.55
75.944,2.50,9.57,745.00,0.00,0.00,0.55
75.964,1.25,10.46,285.00,0.00,0.00,0.55
75.985,0.00,9.75,822.50,0.00,-1.25,0.55
76.005,0.00,10.07,63.75,0.00,-1.25,0.55
76.024,0.00,9.94,881.25,0.00,0.00,0.55
76.045,1.25,9.40,22.50,0.00,-1.25,0.55
76.064,0.00,10.42,383.75,0.00,-1.25,0.55
76.084,1.25,9.62,860.00,0.00,-1.25,0.55
76.106,1.25,10.13,688.75,0.00,0.00,0.55
76.133,0.00,9.62,605.00,0.00,-1.25,0.55
76.159,0.00,9.95,797.50,0.00,0.00,0.55
76.180,0.00,9.48,493.75,0.00,-1.25,0.55
76.203,-170.00,10.02,713.75,0.00,0.00,0.55
76.226,1.25,9.45,628.75,1.71,1.25,0.55
76.246,-1.25,10.05,185.00,0.00,0.00,0.55
76.266,1.25,9.69,858.75,0.00,0.00,0.55
76.289,0.00,10.15,513.75,0.00,1.25,0.55
76.309,0.00,9.58,540.00,0.00,-1.25,0.55
76.339,0.00,11.19,732.50,0.00,-1.25,0.55
76.368,1.25,11.57,697.50,1.14,0.00,0.55
76.403,0.00,9.56,746.25,0.00,-1.25,0.55
76.427,1.25,10.77,600.00,2.34,0.00,0.55
76.450,1.25,9.83,858.75,0.00,-1.25,0.55
76.474,0.00,11.49,673.75,0.00,-1.25,0.55
76.495,-1.25,9.63,537.50,0.00,0.00,0.55
76.517,1.25,11.64,696.25,0.00,-1.25,0.55
76.537,1.25,9.72,737.50,0.00,-1.25,0.55
76.557,0.00,10.14,603.75,0.00,0.00,0.55
76.577,1.25,9.86,741.25,0.00,-1.25,0.55
76.597,0.00,9.40,-130.00,0.00,0.00,0.55
76.618,0.00,11.57,875.00,0.00,0.00,0.55
76.637,-1.25,9.52,703.75,0.00,-1.25,0.55
76.657,1.25,10.14,681.25,0.00,0.00,0.55
76.678,-1.25,9.61,732.50,0.00,-1.25,0.55
76.698,1.25,10.06,448.75,0.00,0.00,0.55
76.718,0.00,9.99,835.00,0.00,0.00,0.55
76.737,1.25,9.98,488.75,0.00,-1.25,0.55
76.757,2.50,10.00,617.50,0.00,0.00,0.55
76.777,1.25,9.48,793.75,0.11,0.00,0.55
76.800,0.00,11.26,782.50,0.00,0.00,0.55
76.821,1.25,9.49,871.25,0.00,-1.25,0.55
76.846,120.00,10.03,611.25,0.00,-1.25,0.55
76.866,-1.25,9.61,858.75,0.62,1.25,0.55
76.895,-1.25,10.01,750.00,0.00,-1.25,0.55
76.915,0.00,9.53,857.50,0.00,0.00,0.55
76.934,0.00,11.22,678.75,0.00,0.00,0.55
76.954,2.50,9.65,728.75,0.00,1.25,0.55
76.973,0.00,10.34,668.75,0.00,-1.25,0.55
76.993,1.25,10.02,888.75,0.00,-1.25,0.55
77.014,1.25,10.43,-68.75,0.00,0.00,0.55
77.033,2.50,10.20,881.25,0.00,-1.25,0.55
77.053,-1.25,9.51,707.50,0.33,-1.25,0.55
77.075,1.25,10.14,692.50,0.00,0.00,0.55
77.094,1.25,9.61,760.00,0.00,0.00,0.55
77.114,1.25,10.10,41.25,0.00,0.00,0.55
77.133,0.00,10.01,863.75,0.00,0.00,0.55
77.153,25.00,10.05,518.75,0.00,-1.25,0.55
77.173,1.25,9.98,696.25,0.00,-1.25,0.55
77.192,1.25,9.54,873.75,0.00,0.00,0.55
77.211,-8.75,10.03,160.00,0.00,-1.25,0.55
77.231,1.25,9.64,611.25,0.00,-2.50,0.54
77.250,-1.25,11.58,683.75,0.00,-1.25,0.55
77.270,2.50,9.82,731.25,0.00,-2.50,0.55
77.289,1.25,10.11,230.00,0.00,0.00,0.55
77.310,0.00,10.20,753.75,0.00,0.00,0.55
77.330,-1.25,9.45,415.00,0.00,1.25,0.54
77.352,1.25,10.77,721.25,0.00,1.25,0.54
77.377,0.00,9.40,607.50,0.69,-1.25,0.55
77.399,0.00,9.87,697.50,0.00,-1.25,0.54
77.424,1.25,9.45,646.25,0.00,0.00,0.54
77.444,6.25,10.02,716.25,0.00,0.00,0.54
77.465,1.25,9.56,740.00,0.00,-1.25,0.54
77.484,0.00,11.14,691.25,0.00,0.00,0.54
77.504,-1.25,9.74,715.00,0.00,0.00,0.54
77.527,1.25,10.48,30.00,0.00,0.00,0.54
77.552,1.25,9.61,701.25,0.00,-1.25,0.54
77.576,0.00,10.04,42.50,0.00,-1.25,0.54
77.605,1.25,9.53,650.00,0.19,1.25,0.54
77.631,0.00,9.98,781.25,0.00,0.00,0.54
77.657,1.25,10.79,703.75,2.51,-2.50,0.55
77.682,0.00,10.06,863.75,0.00,0.00,0.54
77.707,-1.25,10.14,668.75,0.00,1.25,0.54
77.726,1.25,10.04,885.00,0.00,0.00,0.54
77.746,1.25,9.41,428.75,0.00,0.00,0.54
77.765,-1.25,10.08,877.50,0.00,0.00,0.54
77.785,1.25,9.81,865.00,0.00,-1.25,0.54
77.804,12.50,10.04,541.25,0.00,0.00,0.54
77.824,0.00,9.77,882.50,0.00,-1.25,0.54
77.847,0.00,10.03,53.75,0.00,0.00,0.54
77.868,0.00,9.89,875.00,0.00,-1.25,0.54
77.887,-1.25,10.08,300.00,0.00,0.00,0.54
77.912,0.00,9.83,525.00,0.00,-2.50,0.54
77.937,-2.50,10.03,481.25,0.92,0.00,0.54
77.956,0.00,9.92,407.50,0.00,-1.25,0.54
77.976,0.00,9.49,871.25,0.00,-1.25,0.54
77.995,8.75,10.03,455.00,0.00,-1.25,0.54
78.015,1.25,9.60,408.75,0.00,-1.25,0.54
78.036,2.50,10.95,683.75,0.25,0.00,0.54
78.055,0.00,9.72,687.50,0.00,0.00,0.54
78.074,0.00,10.70,-33.75,0.00,0.00,0.54
78.094,0.00,9.87,873.75,0.00,-1.25,0.54
78.114,1.25,9.44,261.25,0.00,-1.25,0.54
78.133,0.00,10.96,107.50,0.00,-1.25,0.54
78.155,1.25,9.54,722.50,0.00,0.00,0.54
78.174,0.00,10.40,581.25,0.00,0.00,0.54
78.194,0.00,9.69,738.75,0.00,-1.25,0.54
78.213,21.25,10.02,47.50,0.00,-1.25,0.54
78.233,-1.25,9.92,870.00,0.00,0.00,0.54
78.252,0.00,9.41,703.75,1.98,-2.50,0.54
78.272,1.25,10.12,522.50,0.00,0.00,0.54
78.291,1.25,9.63,850.00,0.00,0.00,0.54
78.311,0.00,10.88,565.00,2.37,-1.25,0.54
78.330,-1.25,9.76,410.00,0.00,0.00,0.54
78.354,60.00,10.04,168.75,0.00,0.00,0.54
78.376,1.25,9.67,557.50,0.00,0.00,0.54
78.402,1.25,11.67,675.00,1.82,1.25,0.54
78.424,1.25,9.76,363.75,0.00,0.00,0.54
78.444,3.75,11.32,698.75,1.04,0.00,0.54
78.463,1.25,9.88,612.50,0.00,-1.25,0.54
78.484,2.50,9.46,683.75,0.00,-1.25,0.54
78.504,-2.50,10.03,732.50,0.00,-1.25,0.54
78.523,1.25,9.56,763.75,0.00,-1.25,0.54
78.543,1.25,11.56,685.00,0.00,0.00,0.54
78.562,1.25,9.67,746.25,0.00,-1.25,0.54
78.582,1.25,10.06,395.00,0.00,-1.25,0.54
78.602,0.00,9.84,812.50,0.00,0.00,0.54
78.622,1.25,9.41,563.75,0.00,0.00,0.54
78.641,0.00,10.12,716.25,0.00,-1.25,0.54
78.663,1.25,9.50,713.75,0.00,-1.25,0.54
78.684,1.25,11.13,700.00,0.00,0.00,0.54
78.703,0.00,9.64,693.75,0.00,-1.25,0.54
78.723,0.00,10.15,511.25,0.00,-1.25,0.54
78.742,1.25,9.86,875.00,0.00,-1.25,0.54
78.762,0.00,9.52,182.50,0.00,-1.25,0.54
78.781,1.25,10.02,717.50,0.00,0.00,0.54
78.801,0.00,9.58,863.75,0.00,0.00,0.54
78.820,11.25,10.03,483.75,0.20,0.00,0.54
78.841,0.00,9.68,476.25,0.00,-1.25,0.54
78.865,1.25,10.15,-86.25,0.00,0.00,0.54
78.885,0.00,9.92,867.50,0.00,-1.25,0.54
78.905,6.25,10.04,351.25,1.88,-1.25,0.54
78.924,0.00,9.89,341.25,0.00,0.00,0.54
78.945,2.50,9.41,47.50,0.00,0.00,0.54
78.966,0.00,10.02,793.75,0.00,0.00,0.54
78.987,0.00,9.45,780.00,2.31,1.25,0.54
79.008,2.50,10.14,886.25,0.00,1.25,0.54
79.027,1.25,9.77,877.50,0.00,0.00,0.54
79.047,-8.75,10.04,38.75,0.00,1.25,0.54
79.068,1.25,9.79,873.75,0.00,-1.25,0.54
79.087,11.25,10.03,508.75,0.00,-1.25,0.54
79.107,1.25,9.91,546.25,0.00,-1.25,0.54
79.127,2.50,9.60,563.75,0.06,1.25,0.54
79.147,1.25,10.03,406.25,0.00,0.00,0.54
79.166,0.00,9.61,503.75,0.00,0.00,0.54
79.186,-1.25,11.61,672.50,1.16,-2.50,0.54
79.205,1.25,9.76,700.00,0.00,0.00,0.54
79.225,1.25,10.12,-118.75,0.00,0.00,0.54
79.244,0.00,9.90,826.25,0.00,1.25,0.54
79.263,0.00,9.44,726.25,0.79,0.00,0.54
79.283,1.25,10.28,12.50,0.00,-1.25,0.54
79.302,2.50,9.79,862.50,0.00,-1.25,0.54
79.323,0.00,10.04,206.25,0.00,0.00,0.54
79.343,1.25,9.73,880.00,0.00,-1.25,0.53
79.364,-1.25,10.04,85.00,0.00,-1.25,0.53
79.388,0.00,9.76,466.25,0.00,-1.25,0.54
79.409,0.00,10.51,693.75,0.74,0.00,0.54
79.429,-1.25,9.90,758.75,0.00,-2.50,0.53
79.449,0.00,9.45,225.00,0.00,0.00,0.53
79.468,0.00,10.03,726.25,0.00,0.00,0.54
79.491,0.00,9.53,602.50,0.00,-1.25,0.53
79.510,0.00,10.84,691.25,0.00,0.00,0.53
79.529,0.00,9.71,735.00,0.00,1.25,0.53
79.549,0.00,10.12,363.75,0.00,-1.25,0.53
79.569,1.25,10.14,875.00,0.00,0.00,0.53
79.588,0.00,9.40,540.00,0.00,0.00,0.54
79.607,0.00,10.13,571.25,0.00,1.25,0.53
79.627,1.25,9.65,802.50,0.00,-1.25,0.53
79.648,0.00,10.06,22.50,0.00,0.00,0.53
79.668,0.00,9.88,867.50,0.00,0.00,0.53
79.687,7.50,10.52,680.00,1.15,0.00,0.53
79.707,0.00,9.88,702.50,0.00,-1.25,0.53
79.726,2.50,9.44,636.25,0.00,0.00,0.53
79.745,-7.50,10.03,740.00,0.00,0.00,0.53
79.765,0.00,9.59,562.50,0.00,-1.25,0.53
79.784,1.25,11.40,683.75,0.00,0.00,0.53
79.804,2.50,9.75,860.00,0.00,-2.50,0.53
79.823,0.00,10.17,3.75,0.00,-1.25,0.53
79.844,1.25,10.14,886.25,0.00,0.00,0.53
79.867,1.25,9.50,711.25,0.00,0.00,0.53
79.888,13.75,9.95,752.50,0.00,0.00,0.53
79.910,2.50,9.61,813.75,0.00,0.00,0.53
79.929,-160.00,10.03,555.00,0.00,0.00,0.53
79.949,1.25,9.61,400.00,0.00,-1.25,0.53
79.970,-1.25,10.03,681.25,0.00,0.00,0.53
79.992,1.25,9.63,873.75,0.00,-1.25,0.53
80.018,1.25,11.29,675.00,0.00,0.00,0.53
80.038,0.00,9.67,743.75,0.00,-1.25,0.53
80.057,1.25,10.14,226.25,0.00,-1.25,0.53
80.076,2.50,9.98,882.50,0.00,0.00,0.53
80.096,1.25,9.81,46.25,1.85,1.25,0.53
80.116,0.00,10.17,880.00,0.00,0.00,0.53
80.136,0.00,9.49,866.25,0.00,-1.25,0.53
80.156,0.00,10.12,526.25,0.00,1.25,0.53
80.175,-1.25,9.71,872.50,0.00,-1.25,0.53
80.195,0.00,10.90,538.75,0.00,-1.25,0.53
80.214,0.00,9.84,775.00,0.00,0.00,0.53
80.234,0.00,10.36,603.75,0.00,-1.25,0.53
80.253,1.25,11.63,750.00,0.00,0.00,0.53
80.273,3.75,9.57,737.50,0.00,1.25,0.53
80.294,0.00,11.24,690.00,0.00,-1.25,0.53
80.313,1.25,9.71,737.50,0.00,-1.25,0.53
80.332,1.25,10.07,-61.25,0.00,0.00,0.53
80.352,1.25,10.07,870.00,0.00,0.00,0.53
80.376,-7.50,10.03,73.75,0.00,0.00,0.53
80.402,1.25,9.84,867.50,0.00,0.00,0.53
80.423,3.75,10.04,531.25,0.00,0.00,0.53
80.442,0.00,9.96,876.25,0.00,0.00,0.53
80.461,1.25,9.71,562.50,1.14,0.00,0.53
80.482,1.25,10.03,107.50,0.00,-1.25,0.53
80.501,1.25,9.67,867.50,0.00,-1.25,0.53
80.520,-2.50,10.03,487.50,1.65,0.00,0.53
80.540,2.50,9.79,753.75,0.00,0.00,0.53
80.559,1.25,10.02,697.50,0.00,0.00,0.53
80.579,1.25,10.00,737.50,0.00,1.25,0.53
80.598,0.00,9.49,310.00,0.00,-1.25,0.53
80.619,1.25,10.03,737.50,0.00,-1.25,0.53
80.641,1.25,9.59,692.50,0.00,-1.25,0.53
80.660,0.00,11.55,682.50,0.00,1.25,0.53
80.680,1.25,9.71,757.50,0.00,1.25,0.53
80.699,2.50,10.05,42.50,0.00,-1.25,0.53
80.719,0.00,10.01,875.00,0.00,0.00,0.53
80.738,1.25,9.43,556.25,0.00,0.00,0.53
80.757,0.00,10.15,433.75,0.00,1.25,0.53
80.777,0.00,9.67,878.75,0.00,-1.25,0.53
80.796,1.25,10.04,195.00,0.00,0.00,0.53
80.816,1.25,9.81,740.00,0.00,1.25,0.53
80.836,0.00,11.71,703.75,0.00,0.00,0.53
80.856,-246.25,9.94,730.00,0.00,-1.25,0.53
80.877,2.50,9.49,806.25,0.54,0.00,0.53
80.897,-156.25,10.03,590.00,0.00,0.00,0.53
80.916,0.00,9.61,485.00,0.00,0.00,0.53
80.937,-3.75,11.58,685.00,0.00,-2.50,0.53
80.956,1.25,9.72,720.00,0.00,1.25,0.53
80.976,2.50,10.14,681.25,0.00,0.00,0.53
80.995,-1.25,9.87,885.00,0.00,0.00,0.53
81.015,0.00,9.42,363.75,0.00,1.25,0.53
81.038,0.00,9.93,748.75,0.00,-1.25,0.53
81.063,0.00,9.39,42.50,0.00,0.00,0.53
81.083,1.25,10.05,605.00,0.00,0.00,0.53
81.105,1.25,9.47,330.00,0.00,0.00,0.53
81.131,51.25,9.95,716.25,0.00,0.00,0.53
81.156,1.25,10.19,81.25,0.00,-1.25,0.53
81.182,0.00,9.80,878.75,0.00,0.00,0.53
81.209,0.00,10.13,686.25,0.00,1.25,0.53
81.233,1.25,9.73,555.00,0.00,-1.25,0.53
81.257,1.25,10.14,388.75,0.00,-1.25,0.53
81.279,1.25,9.69,670.00,0.00,0.00,0.53
81.303,-2.50,10.04,641.25,1.27,-1.25,0.53
81.324,1.25,9.75,671.25,0.00,0.00,0.53
81.346,0.00,10.04,503.75,0.79,0.00,0.52
81.372,1.25,9.49,317.50,0.00,-1.25,0.53
81.407,0.00,9.94,881.25,0.00,0.00,0.53
81.433,-1.25,10.28,682.50,0.00,-2.50,0.52
81.459,0.00,9.94,723.75,0.00,1.25,0.53
81.488,1.25,10.03,445.00,0.00,-1.25,0.52
81.511,1.25,9.74,880.00,0.00,0.00,0.53
81.536,1.25,10.46,676.25,0.89,0.00,0.53
81.556,1.25,9.67,712.50,0.00,-1.25,0.53
81.576,0.00,10.15,202.50,0.00,-1.25,0.52
81.595,1.25,10.09,827.50,0.00,-1.25,0.53
81.615,0.00,9.38,25.00,0.00,0.00,0.52
81.637,-1.25,10.05,876.25,0.00,0.00,0.53
81.656,-1.25,9.47,351.25,0.00,-1.25,0.52
81.677,0.00,10.89,667.50,0.00,0.00,0.52
81.697,-1.25,9.61,722.50,0.00,-1.25,0.52
81.716,0.00,10.34,-313.75,0.00,0.00,0.52
81.736,1.25,9.93,873.75,0.00,0.00,0.52
81.755,0.00,10.04,525.00,1.28,1.25,0.52
81.775,1.25,10.00,343.75,0.00,-2.50,0.52
81.794,0.00,9.68,876.25,0.00,-1.25,0.52
81.813,0.00,10.03,522.50,1.78,-1.25,0.52
81.833,1.25,9.69,332.50,0.00,-1.25,0.52
81.852,0.00,11.61,675.00,0.00,-1.25,0.52
81.872,0.00,9.82,698.75,0.00,-1.25,0.52
81.895,1.25,11.60,582.50,2.34,1.25,0.52
81.916,0.00,9.89,438.75,0.00,0.00,0.52
81.936,0.00,9.59,635.00,0.00,0.00,0.52
81.955,75.00,10.04,587.50,0.00,-1.25,0.52
81.975,1.25,9.61,545.00,0.00,0.00,0.52
81.996,0.00,10.04,712.50,0.57,0.00,0.52
82.015,1.25,9.71,722.50,0.00,-1.25,0.52
82.035,1.25,10.63,690.00,0.00,-1.25,0.52
82.054,0.00,9.88,701.25,0.00,0.00,0.52
82.075,0.00,11.01,686.25,0.02,0.00,0.52
82.103,2.50,10.04,866.25,0.00,0.00,0.52
82.122,2.50,10.06,547.50,0.00,1.25,0.52
82.142,0.00,10.00,880.00,0.00,-1.25,0.52
82.162,1.25,9.47,878.75,0.00,0.00,0.52
82.181,3.75,10.04,113.75,0.00,1.25,0.52
82.201,0.00,9.70,867.50,0.00,-1.25,0.52
82.220,0.00,10.62,546.25,0.00,0.00,0.52
82.240,0.00,9.83,745.00,0.00,0.00,0.52
82.259,2.50,9.43,498.75,0.00,0.00,0.52
82.279,1.25,11.54,783.75,0.00,-1.25,0.52
82.298,0.00,9.55,753.75,0.00,0.00,0.52
82.319,1.25,11.34,555.00,0.00,0.00,0.52
82.338,1.25,9.69,778.75,0.00,0.00,0.52
82.358,1.25,10.18,-62.50,0.00,-1.25,0.52
82.384,1.25,9.73,870.00,0.00,-1.25,0.52
82.405,-5.00,10.03,221.25,0.34,0.00,0.52
82.426,2.50,9.83,448.75,0.00,0.00,0.52
82.446,1.25,10.46,682.50,1.65,0.00,0.52
82.467,1.25,9.96,570.00,0.00,0.00,0.52
82.486,1.25,9.65,853.75,0.00,-1.25,0.52
82.505,-6.25,10.04,512.50,0.00,0.00,0.52
82.525,0.00,9.66,691.25,0.00,-1.25,0.52
82.546,0.00,10.04,546.25,2.12,-1.25,0.52
82.567,1.25,9.63,803.75,0.00,-1.25,0.52
82.594,0.00,10.19,686.25,2.02,-2.50,0.52
82.617,1.25,9.82,870.00,0.00,0.00,0.52
82.641,1.25,11.51,698.75,0.00,1.25,0.52
82.668,1.25,9.45,856.25,0.00,-1.25,0.52
82.694,1.25,10.13,725.00,0.00,0.00,0.52
82.720,0.00,9.62,797.50,0.00,-1.25,0.52
82.740,10.00,10.03,746.25,0.00,0.00,0.52
82.759,1.25,9.56,871.25,0.00,0.00,0.52
82.779,2.50,10.04,682.50,0.00,0.00,0.52
82.798,1.25,9.71,777.50,0.00,-1.25,0.52
82.818,0.00,10.68,587.50,0.00,0.00,0.52
82.837,1.25,9.94,780.00,0.00,1.25,0.52
82.857,1.25,9.40,520.00,0.00,1.25,0.52
82.877,1.25,10.87,881.25,0.00,-1.25,0.52
82.901,0.00,9.50,622.50,0.00,0.00,0.52
82.921,-1.25,10.03,605.00,0.00,-1.25,0.52
82.941,1.25,9.60,628.75,0.00,0.00,0.52
82.960,0.00,10.12,183.75,0.00,-1.25,0.52
82.980,0.00,9.77,735.00,0.00,1.25,0.52
83.001,0.00,11.32,-47.50,0.00,-1.25,0.52
83.020,1.25,10.06,880.00,0.00,0.00,0.52
83.040,0.00,9.43,533.75,0.00,-1.25,0.52
83.059,1.25,10.13,166.25,0.00,0.00,0.52
83.079,1.25,9.60,870.00,0.00,0.00,0.52
83.098,-8.75,10.05,71.25,0.00,0.00,0.52
83.122,1.25,9.60,358.75,0.00,0.00,0.52
83.148,113.75,10.03,223.75,0.00,1.25,0.52
83.168,1.25,9.69,778.75,0.00,0.00,0.52
83.188,-2.50,10.03,568.75,2.33,0.00,0.52
83.207,1.25,9.83,522.50,0.00,-1.25,0.52
83.227,1.25,9.41,405.00,0.00,0.00,0.52
83.246,0.00,10.71,778.75,0.00,0.00,0.52
83.266,0.00,9.53,446.25,0.00,0.00,0.52
83.285,0.00,11.81,438.75,0.00,-1.25,0.52
83.305,-1.25,9.95,802.50,0.00,-1.25,0.52
83.325,1.25,10.15,101.25,0.00,-1.25,0.52
83.345,1.25,9.96,880.00,0.00,-1.25,0.52
83.364,0.00,9.40,675.00,2.31,0.00,0.52
83.385,1.25,10.37,870.00,0.00,0.00,0.52
83.405,1.25,9.49,696.25,0.00,-1.25,0.52
83.425,0.00,10.03,543.75,0.00,-1.25,0.52
83.444,0.00,9.72,878.75,0.00,0.00,0.52
83.464,1.25,10.04,377.50,0.00,-1.25,0.52
83.484,1.25,9.86,491.25,0.00,0.00,0.52
83.503,1.25,10.53,617.50,0.00,-1.25,0.52
83.523,66.25,10.02,702.50,0.00,1.25,0.52
83.542,1.25,9.54,472.50,0.00,-1.25,0.52
83.562,0.00,10.90,636.25,0.00,1.25,0.52
83.581,1.25,9.71,732.50,0.00,0.00,0.52
83.601,0.00,10.46,295.00,0.00,-1.25,0.52
83.620,0.00,10.00,878.75,0.00,0.00,0.52
83.641,-1.25,9.38,221.25,0.00,0.00,0.52
83.660,0.00,10.71,445.00,0.00,1.25,0.52
83.680,1.25,9.51,836.25,0.00,0.00,0.52
83.699,-2.50,10.03,36.25,0.00,-1.25,0.51
83.719,0.00,9.75,865.00,0.00,0.00,0.51
83.738,1.25,10.04,688.75,0.44,0.00,0.51
83.758,1.25,9.87,696.25,0.00,-1.25,0.51
83.777,-1.25,9.45,635.00,0.00,-1.25,0.51
83.797,0.00,10.49,736.25,0.00,0.00,0.51
83.816,1.25,9.59,561.25,0.00,-1.25,0.52
83.836,1.25,11.77,705.00,0.00,0.00,0.51
83.855,-1.25,9.99,870.00,0.00,1.25,0.51
83.874,1.25,10.06,225.00,0.00,-1.25,0.51
83.894,1.25,9.96,881.25,0.00,0.00,0.51
83.914,0.00,9.44,601.25,0.00,0.00,0.51
83.934,0.00,10.11,872.50,0.00,0.00,0.51
83.956,-1.25,9.52,751.25,0.00,-1.25,0.51
83.975,-1.25,10.14,-400.00,0.00,-1.25,0.51
83.995,0.00,9.75,880.00,0.00,-1.25,0.51
84.014,1.25,10.04,553.75,2.00,-1.25,0.51
84.034,0.00,9.88,373.75,0.00,1.25,0.51
84.053,1.25,9.60,646.25,0.00,0.00,0.51
84.073,-1.25,10.03,763.75,0.00,-1.25,0.51
84.092,1.25,9.58,447.50,0.00,0.00,0.51
84.111,0.00,11.10,570.00,0.00,0.00,0.51
84.131,1.25,9.73,737.50,0.00,-1.25,0.51
84.152,2.50,10.03,596.25,2.01,0.00,0.51
84.181,1.25,9.61,775.00,0.00,0.00,0.51
84.201,-1.25,10.07,18.75,0.00,0.00,0.51
84.220,1.25,9.97,873.75,0.00,0.00,0.51
84.240,1.25,10.06,557.50,0.00,-1.25,0.51
84.259,1.25,9.97,706.25,0.00,0.00,0.51
84.279,1.25,9.47,721.25,0.00,-1.25,0.51
84.299,1.25,10.05,76.25,0.00,-1.25,0.51
84.319,0.00,9.69,861.25,0.00,0.00,0.51
84.338,2.50,11.06,515.00,0.00,1.25,0.51
84.358,0.00,9.83,748.75,0.00,-1.25,0.51
84.377,1.25,10.08,630.00,0.00,-1.25,0.51
84.397,0.00,9.99,733.75,0.00,-1.25,0.51
84.418,0.00,9.51,805.00,0.00,0.00,0.51
84.439,3.75,10.03,703.75,0.00,-1.25,0.51
84.458,0.00,9.63,705.00,0.00,1.25,0.51
84.478,1.25,10.34,698.75,0.00,0.00,0.51
84.498,0.00,9.78,757.50,0.00,-1.25,0.51
84.517,1.25,10.54,35.00,0.00,0.00,0.51
84.536,-1.25,10.38,865.00,0.00,-1.25,0.51
84.556,0.00,9.50,705.00,0.00,0.00,0.51
84.575,1.25,10.12,392.50,0.00,1.25,0.51
84.595,1.25,9.76,770.00,0.00,0.00,0.51
84.616,-2.50,10.03,211.25,0.00,-1.25,0.51
84.635,0.00,9.81,725.00,0.00,-1.25,0.51
84.655,-1.25,10.06,605.00,2.08,1.25,0.51
84.674,1.25,9.96,552.50,0.00,1.25,0.51
84.694,0.00,9.54,701.25,0.00,0.00,0.51
84.713,1.25,11.06,596.25,0.07,-1.25,0.51
84.733,-1.25,9.67,491.25,0.00,0.00,0.51
84.752,0.00,11.65,397.50,0.00,-1.25,0.51
84.772,0.00,10.10,817.50,0.00,0.00,0.51
84.791,1.25,9.40,661.25,0.00,1.25,0.51
84.810,0.00,10.13,671.25,0.00,1.25,0.51
84.830,1.25,9.54,783.75,0.00,0.00,0.51
84.849,0.00,10.04,275.00,0.00,0.00,0.51
84.869,0.00,9.76,648.75,0.00,-1.25,0.51
84.888,0.00,10.90,616.25,1.92,0.00,0.51
84.908,0.00,9.88,630.00,0.00,0.00,0.51
84.931,0.00,9.99,271.25,0.11,0.00,0.51
84.950,1.25,9.99,431.25,0.00,0.00,0.51
84.970,-1.25,9.59,861.25,0.00,-1.25,0.51
84.990,11.25,10.03,473.75,0.00,-1.25,0.51
85.009,0.00,9.70,445.00,0.00,0.00,0.51
85.028,0.00,10.69,686.25,0.00,0.00,0.51
85.048,0.00,9.84,732.50,0.00,-1.25,0.51
85.067,0.00,9.64,-103.75,0.00,-1.25,0.51
85.087,0.00,10.96,881.25,0.00,0.00,0.51
85.106,0.00,9.55,686.25,0.00,-1.25,0.51
85.126,0.00,10.14,233.75,0.00,-1.25,0.51
85.145,0.00,9.85,877.50,0.00,-1.25,0.51
85.164,5.00,10.67,452.50,0.74,-1.25,0.51
85.184,1.25,9.86,866.25,0.00,1.25,0.51
85.210,1.25,10.14,335.00,2.31,1.25,0.51
85.234,1.25,9.79,447.50,0.00,0.00,0.51
85.255,0.00,11.65,703.75,0.00,0.00,0.51
85.274,-111.25,9.93,720.00,0.00,0.00,0.51
85.294,0.00,9.48,747.50,0.00,0.00,0.51
85.313,1.25,11.47,710.00,0.00,-1.25,0.51
85.332,1.25,9.64,706.25,0.00,1.25,0.51
85.352,1.25,10.52,55.00,0.00,0.00,0.51
85.371,1.25,9.80,865.00,0.00,0.00,0.51
85.391,2.50,9.65,520.00,0.00,0.00,0.51
85.411,3.75,9.99,877.50,0.00,-1.25,0.51
85.432,1.25,9.44,725.00,0.00,-1.25,0.51
85.452,0.00,10.43,375.00,0.00,0.00,0.51
85.472,0.00,9.68,862.50,0.00,0.00,0.51
